pub_name,address,phone_number,latitude,longitude,pint_position_for_pub,pint_name,price_text,price_gbp,pub_url,scraped_at
Prince of Wales (Covent Garden),"150 Drury Lane, WC2B 5TD",🌐 https://www.greeneking.co.uk/pubs/greater-london/prince-of-wales 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,51.5145,-0.121733,5,ASAHI,£7.40,7.4,"https://www.pint-prices.com/pub/150%20Drury%20Lane,%20WC2B%205TD/Prince%20of%20Wales%20(Covent%20Garden)",2026-07-03T23:10:47+00:00
Prince of Wales (Covent Garden),"150 Drury Lane, WC2B 5TD",🌐 https://www.greeneking.co.uk/pubs/greater-london/prince-of-wales 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,51.5145,-0.121733,6,NECK OIL,£7.55,7.55,"https://www.pint-prices.com/pub/150%20Drury%20Lane,%20WC2B%205TD/Prince%20of%20Wales%20(Covent%20Garden)",2026-07-03T23:10:47+00:00
Churchills,"151 St John's Hill, London SW11 1TQ",,51.4602,-0.176569,1,AMSTEL,£4.20,4.2,"https://www.pint-prices.com/pub/151%20St%20John's%20Hill,%20London%20SW11%201TQ/Churchills",2026-07-03T23:10:47+00:00
"Churchills, Clapham","151 St John's Hill, London SW11 1TQ",☀️ Beer garden available 🎸 Live music 🎤 Karaoke available,51.4601,-0.176553,1,AMSTEL,£4.20,4.2,"https://www.pint-prices.com/pub/151%20St%20John's%20Hill,%20London%20SW11%201TQ/Churchills,%20Clapham",2026-07-03T23:10:47+00:00
"Churchills, Clapham","151 St John's Hill, London SW11 1TQ",☀️ Beer garden available 🎸 Live music 🎤 Karaoke available,51.4601,-0.176553,2,AMSTEL,£4.20,4.2,"https://www.pint-prices.com/pub/151%20St%20John's%20Hill,%20London%20SW11%201TQ/Churchills,%20Clapham",2026-07-03T23:10:47+00:00
The Churchhills,"151 St John's Hill, London SW11 1TQ",🍽️ Food available ⚽ Live sports shown 🎸 Live music 🎤 Karaoke available,51.4603,-0.176595,1,BECKS VIER,£4.10,4.1,"https://www.pint-prices.com/pub/151%20St%20John's%20Hill,%20London%20SW11%201TQ/The%20Churchhills",2026-07-03T23:10:47+00:00
The Sir Julian Huxley - JD Wetherspoon,"152-154 Addington Road, Selsdon, CR2 8LB",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-sir-julian-huxley-selsdon 🍽️ Food available,51.3433,-0.062377,1,BUD LIGHT,£2.43,2.43,"https://www.pint-prices.com/pub/152-154%20Addington%20Road,%20Selsdon,%20CR2%208LB/The%20Sir%20Julian%20Huxley%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Sir Julian Huxley - JD Wetherspoon,"152-154 Addington Road, Selsdon, CR2 8LB",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-sir-julian-huxley-selsdon 🍽️ Food available,51.3433,-0.062377,2,CARLING,£2.58,2.58,"https://www.pint-prices.com/pub/152-154%20Addington%20Road,%20Selsdon,%20CR2%208LB/The%20Sir%20Julian%20Huxley%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Sir Julian Huxley - JD Wetherspoon,"152-154 Addington Road, Selsdon, CR2 8LB",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-sir-julian-huxley-selsdon 🍽️ Food available,51.3433,-0.062377,3,COORS,£2.58,2.58,"https://www.pint-prices.com/pub/152-154%20Addington%20Road,%20Selsdon,%20CR2%208LB/The%20Sir%20Julian%20Huxley%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Sir Julian Huxley - JD Wetherspoon,"152-154 Addington Road, Selsdon, CR2 8LB",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-sir-julian-huxley-selsdon 🍽️ Food available,51.3433,-0.062377,4,CARLSBERG PILSNER,£2.66,2.66,"https://www.pint-prices.com/pub/152-154%20Addington%20Road,%20Selsdon,%20CR2%208LB/The%20Sir%20Julian%20Huxley%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Sir Julian Huxley - JD Wetherspoon,"152-154 Addington Road, Selsdon, CR2 8LB",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-sir-julian-huxley-selsdon 🍽️ Food available,51.3433,-0.062377,5,BUDWEISER,£2.78,2.78,"https://www.pint-prices.com/pub/152-154%20Addington%20Road,%20Selsdon,%20CR2%208LB/The%20Sir%20Julian%20Huxley%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Sir Julian Huxley - JD Wetherspoon,"152-154 Addington Road, Selsdon, CR2 8LB",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-sir-julian-huxley-selsdon 🍽️ Food available,51.3433,-0.062377,6,GUINNESS,£3.09,3.09,"https://www.pint-prices.com/pub/152-154%20Addington%20Road,%20Selsdon,%20CR2%208LB/The%20Sir%20Julian%20Huxley%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Sir Julian Huxley - JD Wetherspoon,"152-154 Addington Road, Selsdon, CR2 8LB",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-sir-julian-huxley-selsdon 🍽️ Food available,51.3433,-0.062377,7,CORONA,£3.95,3.95,"https://www.pint-prices.com/pub/152-154%20Addington%20Road,%20Selsdon,%20CR2%208LB/The%20Sir%20Julian%20Huxley%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Sir Julian Huxley - JD Wetherspoon,"152-154 Addington Road, Selsdon, CR2 8LB",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-sir-julian-huxley-selsdon 🍽️ Food available,51.3433,-0.062377,8,STELLA ARTOIS,£3.95,3.95,"https://www.pint-prices.com/pub/152-154%20Addington%20Road,%20Selsdon,%20CR2%208LB/The%20Sir%20Julian%20Huxley%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Sir Julian Huxley - JD Wetherspoon,"152-154 Addington Road, Selsdon, CR2 8LB",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-sir-julian-huxley-selsdon 🍽️ Food available,51.3433,-0.062377,9,SAN MIGUEL,£3.95,3.95,"https://www.pint-prices.com/pub/152-154%20Addington%20Road,%20Selsdon,%20CR2%208LB/The%20Sir%20Julian%20Huxley%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Sir Julian Huxley - JD Wetherspoon,"152-154 Addington Road, Selsdon, CR2 8LB",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-sir-julian-huxley-selsdon 🍽️ Food available,51.3433,-0.062377,10,LEFFE BLONDE,£4.28,4.28,"https://www.pint-prices.com/pub/152-154%20Addington%20Road,%20Selsdon,%20CR2%208LB/The%20Sir%20Julian%20Huxley%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Crown,"153 Dovehouse St, London SW3 6LB",🌐 no website 🍽️ Food available ☀️ Beer garden available 🎤 Karaoke available,51.4902,-0.173377,1,HEINEKEN,£6.15,6.15,"https://www.pint-prices.com/pub/153%20Dovehouse%20St,%20London%20SW3%206LB/The%20Crown",2026-07-03T23:10:47+00:00
Paxtons Head,"153 Knightsbridge, SW1X 7PA",🌐 https://www.greeneking.co.uk/pubs/greater-london/paxtons-head 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,51.5015,-0.162142,1,AMSTEL,£6.30,6.3,"https://www.pint-prices.com/pub/153%20Knightsbridge,%20SW1X%207PA/Paxtons%20Head",2026-07-03T23:10:47+00:00
Paxtons Head,"153 Knightsbridge, SW1X 7PA",🌐 https://www.greeneking.co.uk/pubs/greater-london/paxtons-head 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,51.5015,-0.162142,2,GUINNESS,£6.70,6.7,"https://www.pint-prices.com/pub/153%20Knightsbridge,%20SW1X%207PA/Paxtons%20Head",2026-07-03T23:10:47+00:00
Paxtons Head,"153 Knightsbridge, SW1X 7PA",🌐 https://www.greeneking.co.uk/pubs/greater-london/paxtons-head 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,51.5015,-0.162142,3,ESTRELLA,£7.15,7.15,"https://www.pint-prices.com/pub/153%20Knightsbridge,%20SW1X%207PA/Paxtons%20Head",2026-07-03T23:10:47+00:00
Paxtons Head,"153 Knightsbridge, SW1X 7PA",🌐 https://www.greeneking.co.uk/pubs/greater-london/paxtons-head 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,51.5015,-0.162142,4,PERONI,£7.45,7.45,"https://www.pint-prices.com/pub/153%20Knightsbridge,%20SW1X%207PA/Paxtons%20Head",2026-07-03T23:10:47+00:00
Paxtons Head,"153 Knightsbridge, SW1X 7PA",🌐 https://www.greeneking.co.uk/pubs/greater-london/paxtons-head 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,51.5015,-0.162142,5,NECK OIL,£7.55,7.55,"https://www.pint-prices.com/pub/153%20Knightsbridge,%20SW1X%207PA/Paxtons%20Head",2026-07-03T23:10:47+00:00
The King's Tun - JD Wetherspoon,"153-157 Clarence St, Kingston upon Thames KT1 1QT, UK",020 8547 3827 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-kings-tun-kingston-upon-thames 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.4116,-0.300892,1,BUD LIGHT,£2.77,2.77,"https://www.pint-prices.com/pub/153-157%20Clarence%20St,%20Kingston%20upon%20Thames%20KT1%201QT,%20UK/The%20King's%20Tun%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The King's Tun - JD Wetherspoon,"153-157 Clarence St, Kingston upon Thames KT1 1QT, UK",020 8547 3827 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-kings-tun-kingston-upon-thames 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.4116,-0.300892,2,CARLSBERG PILSNER,£3.45,3.45,"https://www.pint-prices.com/pub/153-157%20Clarence%20St,%20Kingston%20upon%20Thames%20KT1%201QT,%20UK/The%20King's%20Tun%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The King's Tun - JD Wetherspoon,"153-157 Clarence St, Kingston upon Thames KT1 1QT, UK",020 8547 3827 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-kings-tun-kingston-upon-thames 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.4116,-0.300892,3,CARLING,£4.18,4.18,"https://www.pint-prices.com/pub/153-157%20Clarence%20St,%20Kingston%20upon%20Thames%20KT1%201QT,%20UK/The%20King's%20Tun%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The King's Tun - JD Wetherspoon,"153-157 Clarence St, Kingston upon Thames KT1 1QT, UK",020 8547 3827 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-kings-tun-kingston-upon-thames 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.4116,-0.300892,4,COORS,£4.18,4.18,"https://www.pint-prices.com/pub/153-157%20Clarence%20St,%20Kingston%20upon%20Thames%20KT1%201QT,%20UK/The%20King's%20Tun%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The King's Tun - JD Wetherspoon,"153-157 Clarence St, Kingston upon Thames KT1 1QT, UK",020 8547 3827 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-kings-tun-kingston-upon-thames 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.4116,-0.300892,5,GUINNESS,£4.21,4.21,"https://www.pint-prices.com/pub/153-157%20Clarence%20St,%20Kingston%20upon%20Thames%20KT1%201QT,%20UK/The%20King's%20Tun%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The King's Tun - JD Wetherspoon,"153-157 Clarence St, Kingston upon Thames KT1 1QT, UK",020 8547 3827 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-kings-tun-kingston-upon-thames 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.4116,-0.300892,6,BUDWEISER,£4.40,4.4,"https://www.pint-prices.com/pub/153-157%20Clarence%20St,%20Kingston%20upon%20Thames%20KT1%201QT,%20UK/The%20King's%20Tun%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The King's Tun - JD Wetherspoon,"153-157 Clarence St, Kingston upon Thames KT1 1QT, UK",020 8547 3827 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-kings-tun-kingston-upon-thames 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.4116,-0.300892,7,STELLA ARTOIS,£4.62,4.62,"https://www.pint-prices.com/pub/153-157%20Clarence%20St,%20Kingston%20upon%20Thames%20KT1%201QT,%20UK/The%20King's%20Tun%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The King's Tun - JD Wetherspoon,"153-157 Clarence St, Kingston upon Thames KT1 1QT, UK",020 8547 3827 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-kings-tun-kingston-upon-thames 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.4116,-0.300892,8,CORONA,£4.72,4.72,"https://www.pint-prices.com/pub/153-157%20Clarence%20St,%20Kingston%20upon%20Thames%20KT1%201QT,%20UK/The%20King's%20Tun%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The King's Tun - JD Wetherspoon,"153-157 Clarence St, Kingston upon Thames KT1 1QT, UK",020 8547 3827 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-kings-tun-kingston-upon-thames 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.4116,-0.300892,9,SAN MIGUEL,£4.73,4.73,"https://www.pint-prices.com/pub/153-157%20Clarence%20St,%20Kingston%20upon%20Thames%20KT1%201QT,%20UK/The%20King's%20Tun%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The King's Tun - JD Wetherspoon,"153-157 Clarence St, Kingston upon Thames KT1 1QT, UK",020 8547 3827 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-kings-tun-kingston-upon-thames 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.4116,-0.300892,10,LEFFE BLONDE,£5.06,5.06,"https://www.pint-prices.com/pub/153-157%20Clarence%20St,%20Kingston%20upon%20Thames%20KT1%201QT,%20UK/The%20King's%20Tun%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
Bar + Block Steakhouse London Wimbledon,"153-161 The Broadway, London SW19 1NE, UK",020 8051 2946 🌐 https://www.barandblock.co.uk/en-gb/locations/wimbledon?cid=GLBC_40538560 🍽️ Food available 🍹 Cocktails available 😎 Cool place,51.419,-0.198775,1,PRAVHA,£5.75,5.75,"https://www.pint-prices.com/pub/153-161%20The%20Broadway,%20London%20SW19%201NE,%20UK/Bar%20+%20Block%20Steakhouse%20London%20Wimbledon",2026-07-03T23:10:47+00:00
Bar + Block Steakhouse London Wimbledon,"153-161 The Broadway, London SW19 1NE, UK",020 8051 2946 🌐 https://www.barandblock.co.uk/en-gb/locations/wimbledon?cid=GLBC_40538560 🍽️ Food available 🍹 Cocktails available 😎 Cool place,51.419,-0.198775,2,GUINNESS,£5.75,5.75,"https://www.pint-prices.com/pub/153-161%20The%20Broadway,%20London%20SW19%201NE,%20UK/Bar%20+%20Block%20Steakhouse%20London%20Wimbledon",2026-07-03T23:10:47+00:00
The Earl of Derby,"155 Kilburn High Rd, London NW6 7HU",🌐 https://www.theearlderbykilburn.co.uk/sports#/ 🍽️ Food available ⚽ Live sports shown 🎤 Karaoke available,51.5406,-0.196587,1,MADRI,£4.95,4.95,"https://www.pint-prices.com/pub/155%20Kilburn%20High%20Rd,%20London%20NW6%207HU/The%20Earl%20of%20Derby",2026-07-03T23:10:47+00:00
The Kings Arms,"156 Broadway, Bexleyheath DA6 7DW, UK",020 8303 1173 🌐 http://www.thekingsarmsbexleyheath.co.uk/ 📧info@thekingsarmsbexleyheath.co.uk 🍽️ Food available ☀️ Beer garden available ❓ Pub quiz available,51.457,0.14299,1,LONDON PRIDE,£4.90,4.9,"https://www.pint-prices.com/pub/156%20Broadway,%20Bexleyheath%20DA6%207DW,%20UK/The%20Kings%20Arms",2026-07-03T23:10:47+00:00
The Kings Arms,"156 Broadway, Bexleyheath DA6 7DW, UK",020 8303 1173 🌐 http://www.thekingsarmsbexleyheath.co.uk/ 📧info@thekingsarmsbexleyheath.co.uk 🍽️ Food available ☀️ Beer garden available ❓ Pub quiz available,51.457,0.14299,2,AMSTEL,£5.50,5.5,"https://www.pint-prices.com/pub/156%20Broadway,%20Bexleyheath%20DA6%207DW,%20UK/The%20Kings%20Arms",2026-07-03T23:10:47+00:00
The Kings Arms,"156 Broadway, Bexleyheath DA6 7DW, UK",020 8303 1173 🌐 http://www.thekingsarmsbexleyheath.co.uk/ 📧info@thekingsarmsbexleyheath.co.uk 🍽️ Food available ☀️ Beer garden available ❓ Pub quiz available,51.457,0.14299,3,BIRRA MORETTI,£6.10,6.1,"https://www.pint-prices.com/pub/156%20Broadway,%20Bexleyheath%20DA6%207DW,%20UK/The%20Kings%20Arms",2026-07-03T23:10:47+00:00
The Kings Arms,"156 Broadway, Bexleyheath DA6 7DW, UK",020 8303 1173 🌐 http://www.thekingsarmsbexleyheath.co.uk/ 📧info@thekingsarmsbexleyheath.co.uk 🍽️ Food available ☀️ Beer garden available ❓ Pub quiz available,51.457,0.14299,4,GUINNESS,£6.20,6.2,"https://www.pint-prices.com/pub/156%20Broadway,%20Bexleyheath%20DA6%207DW,%20UK/The%20Kings%20Arms",2026-07-03T23:10:47+00:00
Delicio (Bexleyheath),"157 Broadway, Bexleyheath DA6 7EY, UK",020 7998 0932 🌐 https://www.deliciobexleyheath.co.uk/,51.4569,0.141497,1,PERONI,£5.45,5.45,"https://www.pint-prices.com/pub/157%20Broadway,%20Bexleyheath%20DA6%207EY,%20UK/Delicio%20(Bexleyheath)",2026-07-03T23:10:47+00:00
"The Latymers, Hammersmith","157 Hammersmith Rd, London W6 8BS, UK",020 8748 3446 🌐 https://www.latymershammersmith.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=y 📧latymers@fullers.co.uk 🍽️ Food available ☀️ Beer garden available ⚽ Live sports shown 🎸 Live music ⏰ Happy hour 😎 Cool place,51.4932,-0.216636,1,AMSTEL,£5.75,5.75,"https://www.pint-prices.com/pub/157%20Hammersmith%20Rd,%20London%20W6%208BS,%20UK/The%20Latymers,%20Hammersmith",2026-07-03T23:10:47+00:00
"The Latymers, Hammersmith","157 Hammersmith Rd, London W6 8BS, UK",020 8748 3446 🌐 https://www.latymershammersmith.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=y 📧latymers@fullers.co.uk 🍽️ Food available ☀️ Beer garden available ⚽ Live sports shown 🎸 Live music ⏰ Happy hour 😎 Cool place,51.4932,-0.216636,2,GUINNESS,£6.60,6.6,"https://www.pint-prices.com/pub/157%20Hammersmith%20Rd,%20London%20W6%208BS,%20UK/The%20Latymers,%20Hammersmith",2026-07-03T23:10:47+00:00
"The Latymers, Hammersmith","157 Hammersmith Rd, London W6 8BS, UK",020 8748 3446 🌐 https://www.latymershammersmith.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=y 📧latymers@fullers.co.uk 🍽️ Food available ☀️ Beer garden available ⚽ Live sports shown 🎸 Live music ⏰ Happy hour 😎 Cool place,51.4932,-0.216636,3,PERONI,£6.95,6.95,"https://www.pint-prices.com/pub/157%20Hammersmith%20Rd,%20London%20W6%208BS,%20UK/The%20Latymers,%20Hammersmith",2026-07-03T23:10:47+00:00
"The Latymers, Hammersmith","157 Hammersmith Rd, London W6 8BS, UK",020 8748 3446 🌐 https://www.latymershammersmith.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=y 📧latymers@fullers.co.uk 🍽️ Food available ☀️ Beer garden available ⚽ Live sports shown 🎸 Live music ⏰ Happy hour 😎 Cool place,51.4932,-0.216636,4,ASAHI,£7.05,7.05,"https://www.pint-prices.com/pub/157%20Hammersmith%20Rd,%20London%20W6%208BS,%20UK/The%20Latymers,%20Hammersmith",2026-07-03T23:10:47+00:00
Bodean's Tower Hill,"16 Byward St, London EC3R 5BA, UK",020 7488 3883 🌐 https://bodeansbbq.com/tower-hill/ 📧tower@bodeansbbq.com 🍽️ Food available ⏰ Happy hour,51.5098,-0.0790315,1,BOSS HOG,£5.50,5.5,"https://www.pint-prices.com/pub/16%20Byward%20St,%20London%20EC3R%205BA,%20UK/Bodean's%20Tower%20Hill",2026-07-03T23:10:47+00:00
Bodean's Tower Hill,"16 Byward St, London EC3R 5BA, UK",020 7488 3883 🌐 https://bodeansbbq.com/tower-hill/ 📧tower@bodeansbbq.com 🍽️ Food available ⏰ Happy hour,51.5098,-0.0790315,2,HEINEKEN,£6.25,6.25,"https://www.pint-prices.com/pub/16%20Byward%20St,%20London%20EC3R%205BA,%20UK/Bodean's%20Tower%20Hill",2026-07-03T23:10:47+00:00
Bodean's Tower Hill,"16 Byward St, London EC3R 5BA, UK",020 7488 3883 🌐 https://bodeansbbq.com/tower-hill/ 📧tower@bodeansbbq.com 🍽️ Food available ⏰ Happy hour,51.5098,-0.0790315,3,NECK OIL,£7.75,7.75,"https://www.pint-prices.com/pub/16%20Byward%20St,%20London%20EC3R%205BA,%20UK/Bodean's%20Tower%20Hill",2026-07-03T23:10:47+00:00
The Chequers Tavern,"16 Duke Street St James's, St. James's, London SW1Y 6DB",🌐 https://thechequerstavern.co.uk/ 🍽️ Food available ☀️ Beer garden available,51.5075,-0.137768,1,GUINNESS,£6.50,6.5,"https://www.pint-prices.com/pub/16%20Duke%20Street%20St%20James's,%20St.%20James's,%20London%20SW1Y%206DB/The%20Chequers%20Tavern",2026-07-03T23:10:47+00:00
The Chequers Tavern,"16 Duke Street St James's, St. James's, London SW1Y 6DB",🌐 https://thechequerstavern.co.uk/ 🍽️ Food available ☀️ Beer garden available,51.5075,-0.137768,2,GUINNESS,£6.50,6.5,"https://www.pint-prices.com/pub/16%20Duke%20Street%20St%20James's,%20St.%20James's,%20London%20SW1Y%206DB/The%20Chequers%20Tavern",2026-07-03T23:10:47+00:00
The Sutton Arms,"16 Great Sutton St, London EC1V 0DH",🍽️ Food available,51.5233,-0.100436,1,PAULANER,£6.20,6.2,"https://www.pint-prices.com/pub/16%20Great%20Sutton%20St,%20London%20EC1V%200DH/The%20Sutton%20Arms",2026-07-03T23:10:47+00:00
The Sutton Arms,"16 Great Sutton St, London EC1V 0DH",🍽️ Food available,51.5233,-0.100436,2,LONDON PRIDE,£6.25,6.25,"https://www.pint-prices.com/pub/16%20Great%20Sutton%20St,%20London%20EC1V%200DH/The%20Sutton%20Arms",2026-07-03T23:10:47+00:00
