location_source_dataset,borough,pub_name,name,address,latitude,longitude,phone_number,email,website,booking_link,image_url,description,food,cocktails,beer_garden,live_sports,live_music,pub_quiz,darts,pool,happy_hour,karaoke,cool,locality,constructed_pub_url,pub_url,borough_url
borough_embedded_map_data_raw,Havering,Blue Boar Pub,Blue Boar Pub,"45 Tothill St, London SW1H 9LQ",51.4996,-0.132244,,,https://blueboarlondon.com/,https://blueboarlondon.com/reservations/,https://lh3.googleusercontent.com/p/AF1QipOugi1a9ptgurXAO-jjEHnAS4tUjoreauDRNqsP=s680-w680-h510,"Welcome to the Blue Boar Pub, a comfortable and relaxed modern take on the classic London pub located in iconic Westminster. At Blue Boar, you can enjoy proper pub dining with craft and international beers, a diverse wine list, tempting cocktails, and top-tier spirits. The menu reflects the best of British pub dining, honoring Blue Boar's unique history while incorporating a modern and forward-thinking approach. Join us for drinks, a meal, or snacks - we're open all day and evening for you. Plus, we are proud to be pet-friendly, so feel free to bring along your furry friends. Don't miss out on our award-winning pub experience and make a reservation today at our website.",Yes,,,,,,,,,,Yes,,https://www.pint-prices.com/pub/45%20Tothill%20St%2C%20London%20SW1H%209LQ/Blue%20Boar%20Pub,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Blue Posts,Blue Posts,"6 Bennet Street, SW1A 1RP",51.5071,-0.140758,,,https://www.greeneking.co.uk/pubs/greater-london/blue-posts,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/d9c706027c554120894f154992f22806?v=8fa55531&t=w1540,"Located in the heart of Soho, The Blue Posts is a historic pub dating back to the early 1700s. Named after the blue posts that once marked the boundary of Soho Fields, this pub now welcomes everyone with open arms. With top-notch amenities including a beer garden, this dog-friendly and family-friendly pub offers a delicious range of British comfort food and a variety of drinks, from cask ales to classic cocktails. Join them for a Sunday Roast or watch the Euros with your mates in a fantastic setting. Whether you're looking for a post-work pint or a place to host your next event, The Blue Posts has something for everyone.",Yes,Yes,Yes,,,,,,,,,,https://www.pint-prices.com/pub/6%20Bennet%20Street%2C%20SW1A%201RP/Blue%20Posts,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,bluebell,bluebell,fk27rp,53.8515,-1.04311,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/fk27rp/bluebell,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Camden,Blues Kitchen,Blues Kitchen,"111-113 Camden High St, London NW1 7JN",51.537,-0.141275,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/111-113%20Camden%20High%20St%2C%20London%20NW1%207JN/Blues%20Kitchen,,https://www.pint-prices.com/borough-results/Camden
borough_embedded_map_data_raw,City of London,Bodean's Tower Hill,Bodean's Tower Hill,"16 Byward St, London EC3R 5BA, UK",51.5098,-0.0790315,020 7488 3883,tower@bodeansbbq.com,https://bodeansbbq.com/tower-hill/,https://bookings.designmynight.com/book?venue_id=61fbadb821d4110fea701146&source=partner,https://lh3.googleusercontent.com/p/AF1QipPDE89IatvOPgv7iHkdLuiAdsUy6NO_itOOSkBA=s680-w680-h510,"Located just outside the Tower Hill tube station in London, Bodean's Tower Hill offers a fantastic view of the iconic Tower Bridge. This spacious smokehouse is perfect for refueling with their signature smoked Kansas City flavors after a day of sightseeing. With a diverse menu of slow-cooked, smoked meats and a wide selection of beers, bourbons, and cocktails, Bodean's is the ideal spot for a work lunch or a well-deserved dinner. Don't miss their Happy Hour with 2 for £15 cocktails, available Monday to Friday until 6pm and all day on Sundays. Book ahead to secure your spot at this meat lover's paradise!",Yes,,,,,,,,Yes,,,,https://www.pint-prices.com/pub/16%20Byward%20St%2C%20London%20EC3R%205BA%2C%20UK/Bodean%27s%20Tower%20Hill,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,Havering,Boisdale of Belgravia,Boisdale of Belgravia,"15 Eccleston St, London SW1W 9LX, UK",51.4945,-0.148058,020 7730 6922,info@boisdale.co.uk,https://www.boisdale.co.uk/belgravia/,https://www.boisdale.co.uk/locations/belgravia,https://lh3.googleusercontent.com/p/AF1QipMOGzRQtJyl7cCwhx9R2P5UMSNt4wlmq_XQ-yC-=s680-w680-h510,"Located in a beautiful Georgian townhouse, Boisdale of Belgravia offers a unique dining experience with a secret cigar terrace, impressive whisky bar, private dining rooms, and live jazz, blues, and soul music every night. The interior features leather chairs, plush tartan carpets, and an impressive collection of original artwork and memorabilia. With a focus on Scottish cuisine and hand-crafted cocktails, this pub provides an intimate and sophisticated setting for those looking for an authentic taste of Scotland. Book your table now to experience the charm of Boisdale of Belgravia.",Yes,,,,,,,,,,Yes,,https://www.pint-prices.com/pub/15%20Eccleston%20St%2C%20London%20SW1W%209LX%2C%20UK/Boisdale%20of%20Belgravia,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Ealing,Boom Battle Bar Ealing,Boom Battle Bar Ealing,"Filmworks Walk, New Broadway, London W5 5FA, UK",51.5128,-0.307517,020 3161 8176,,https://boombattlebar.com/uk/ealing/?utm_source=GMB&utm_medium=search&utm_campaign=GMB,https://ealing.book.boombattlebar.com/games/en/products?_gl=1*1rqapk6*_up*MQ..*_ga*ODY5NzYxNTguMTcxMzczNTQ5OA..*_ga_PKXQ23LX5E*MTcxMzczNTQ5Ny4xLjAuMTcxMzczNTQ5Ny4wLjAuNzkzOTc0MzIy,https://images.app.goo.gl/whaaSajpKZtqxodD6,"Boom Battle Bar Ealing is the ultimate destination for a fun night out in London. With electronic darts and pool available, you can challenge your friends to exciting games while enjoying delicious food and cocktails. Whether you're looking for a casual hangout spot or a lively venue for a special occasion, Boom Battle Bar Ealing has got you covered. Visit their website to book your gaming experience now!",Yes,Yes,,,,,,,,,,,https://www.pint-prices.com/pub/Filmworks%20Walk%2C%20New%20Broadway%2C%20London%20W5%205FA%2C%20UK/Boom%20Battle%20Bar%20Ealing,,https://www.pint-prices.com/borough-results/Ealing
borough_embedded_map_data_raw,Camden,Bradley’s Spanish Bar,Bradley’s Spanish Bar,"42-44 Hanway St, London W1T 1UT",51.5165,-0.132733,,,https://www.bradleysspanishbar.com/,,https://londonspubswherehistoryreallyhappened.files.wordpress.com/2023/06/ab3b208f-afb2-4182-930b-9075764d794f.jpeg,"Bradley's Spanish Bar is a hidden gem just off Oxford Street in London. Known for its welcoming environment where you can walk in alone and leave with new friends, this bar promises a good time. They don't serve food, but they offer a wide selection of drinks including draught beers, bottles, wines, and spirits. With a famous jukebox and a history of happy customers, Bradley's Spanish Bar is the perfect spot to enjoy a drink and good company.",,,,,,,,,,,,,https://www.pint-prices.com/pub/42-44%20Hanway%20St%2C%20London%20W1T%201UT/Bradley%E2%80%99s%20Spanish%20Bar,,https://www.pint-prices.com/borough-results/Camden
borough_embedded_map_data_raw,Havering,Braza club,Braza club,PE15 8NZ,52.5604,0.0927518,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/PE15%208NZ/Braza%20club,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,City of London,BrewDog Outpost Tower Hill,BrewDog Outpost Tower Hill,"21 Great Tower St, , London, ",51.5099,-0.080752,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/21%20Great%20Tower%20St%2C%20%2C%20London%2C/BrewDog%20Outpost%20Tower%20Hill,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,Hammersmith and Fulham,BrewDog Shepherd's Bush,BrewDog Shepherd's Bush,"15-19 Goldhawk Rd, London W12 8QQ, UK",51.5029,-0.223956,020 8749 8094,,https://www.brewdog.com/uk/brewdog-shepherds-bush,https://www.brewdog.com/uk/bar-locator,https://images.app.goo.gl/ddpgmJheMd7Az5zo8,"Located in Shepherd's Bush, London, BrewDog Shepherd's Bush is a vibrant pub offering a variety of craft beers and delicious food. With live music, pool tables, and a happy hour, this pub is the perfect spot to unwind and have a great time with friends. Check out their website for more information and to make a booking.",Yes,,,,Yes,,,Yes,Yes,,,,https://www.pint-prices.com/pub/15-19%20Goldhawk%20Rd%2C%20London%20W12%208QQ%2C%20UK/BrewDog%20Shepherd%27s%20Bush,,https://www.pint-prices.com/borough-results/Hammersmith%20and%20Fulham
borough_embedded_map_data_raw,City of London,BrewDog Shoreditch,BrewDog Shoreditch,"51 Bethnal Green Road, , London, ",51.5246,-0.072567,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/51%20Bethnal%20Green%20Road%2C%20%2C%20London%2C/BrewDog%20Shoreditch,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,City of London,Brewdog Waterloo,Brewdog Waterloo,"01 The Sidings, London SE1 7BH",51.5023,-0.115402,,,https://www.brewdog.com/uk/brewdog-waterloo,,https://thesidingswaterloo.co.uk/wp-content/uploads/2022/08/055373B1-1F65-4989-8032-8F51248A61B6-scaled.jpeg,"Located in London at 01 The Sidings, Brewdog Waterloo is a pub that offers a variety of food and cocktails, as well as a beer garden and happy hour specials. Check out their website for more information and plan your visit today!",yes,yes,yes,,,,,,yes,,,,https://www.pint-prices.com/pub/01%20The%20Sidings%2C%20London%20SE1%207BH/Brewdog%20Waterloo,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,City of London,BrewDog Waterloo,BrewDog Waterloo,"Unit G, Waterloo Station, 01 The Sidings, London SE1 7BH",51.5023,-0.115374,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/Unit%20G%2C%20Waterloo%20Station%2C%2001%20The%20Sidings%2C%20London%20SE1%207BH/BrewDog%20Waterloo,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,Havering,"Brewdog, Wandsworth","Brewdog, Wandsworth","Unit 4, Southside Shopping Centre, London SW18 4TF",51.4546,-0.193666,,,https://www.brewdog.com/uk/wandsworth,,https://lh3.googleusercontent.com/p/AF1QipP4C1GBLSEJr4vEUvfvI9V87kNFKF0DAYlBIuqk=s680-w680-h510,,Yes,,Yes,,,Yes,,,,,,,https://www.pint-prices.com/pub/Unit%204%2C%20Southside%20Shopping%20Centre%2C%20London%20SW18%204TF/Brewdog%2C%20Wandsworth,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Camden,Brewhouse & Kitchen Highbury,Brewhouse & Kitchen Highbury,"2A Corsica St, London N5 1JJ",51.5464,-0.101728,,,https://www.brewhouseandkitchen.com/venue/highbury/,,https://lh3.googleusercontent.com/p/AF1QipPlzg75Hm_Y1ua0OUW1Su_KKhEC6Jnlli9-PHXA=s680-w680-h510,"Located in London at 2A Corsica St, Brewhouse & Kitchen Highbury is a pub that offers food, a beer garden, and pub quizzes. Perfect for those looking to enjoy a meal, some outdoor space, and a bit of friendly competition. Check out their website for more information and to plan your visit!",yes,,yes,,,yes,,,,,,,https://www.pint-prices.com/pub/2A%20Corsica%20St%2C%20London%20N5%201JJ/Brewhouse%20%26%20Kitchen%20Highbury,,https://www.pint-prices.com/borough-results/Camden
borough_embedded_map_data_raw,Camden,Brewmaster,Brewmaster,"37 Cranbourn Street, WC2H 7AD",51.5113,-0.128153,,,https://www.greeneking.co.uk/pubs/greater-london/brewmaster,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/27c041213ee647a6944610e2e0b7533b?v=207dbec2&t=w1540,"Located in St James's, The Brewmaster is a contemporary-style pub with a beer garden, serving cask ales, cocktails, and a modern British menu with light bites and vegan options. With top-notch amenities including disabled facilities, family-friendly atmosphere, and WiFi, The Brewmaster is the perfect spot to enjoy a drink with friends or grab a meal. Don't miss out on their special offers like watching Euro 2024 matches, getting a free Peroni Nastro Azzurro by joining their mailing list, and celebrating Father's Day in style. Check out their new menu, exciting drinks range, and classic cocktails. Book a table at The Brewmaster for a memorable experience in the heart of St James's.",Yes,Yes,Yes,,,,,,,,,,https://www.pint-prices.com/pub/37%20Cranbourn%20Street%2C%20WC2H%207AD/Brewmaster,,https://www.pint-prices.com/borough-results/Camden
borough_embedded_map_data_raw,Havering,British Oak,British Oak,Tingley,53.7241,-1.57626,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/Tingley/British%20Oak,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Builders Arms,Builders Arms,EN61LR,51.7064,-0.182581,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/EN61LR/Builders%20Arms,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Bull and Stirrup,Bull and Stirrup ,CH1 4EE,53.1944,-2.89333,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/CH1%204EE/Bull%20and%20Stirrup,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Bulls Head,Bulls Head,Chislehurst,51.4116,0.0769545,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/Chislehurst/Bulls%20Head,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Hackney,Burkes Warehouse,Burkes Warehouse,"37 Kingsland High St, London E8 2JS",51.5475,-0.0756532,,,,,https://lh3.googleusercontent.com/p/AF1QipPIgkvh1JHojVmgKjPFElVMAPKAmEEKk2tvHsHf=s680-w680-h510,"Welcome to Burkes Warehouse, located at 37 Kingsland High St in London E8 2JS. This pub offers food, a beer garden, live sports, and live music. It's the perfect spot to enjoy a meal, catch a game, or listen to some great tunes. Whether you're looking for a lively atmosphere or a relaxing evening, Burkes Warehouse has something for everyone.",Yes,,Yes,Yes,Yes,,,,,,,,https://www.pint-prices.com/pub/37%20Kingsland%20High%20St%2C%20London%20E8%202JS/Burkes%20Warehouse,,https://www.pint-prices.com/borough-results/Hackney
borough_embedded_map_data_raw,Havering,Butchers Hook,Butchers Hook,"477 Fulham Road, SW6 1HL",51.4802,-0.189076,,,https://www.greeneking.co.uk/pubs/greater-london/butchers-hook,,https://lh3.googleusercontent.com/p/AF1QipN3RxiOU7P-BCJ7rupH60MQMvYMXfxX1zk-2sUB=s680-w680-h510,"Located in Fulham, south west London, The Butchers Hook is a relaxed and friendly pub and restaurant, perfect for enjoying great food and drinks. Situated directly opposite Stamford Bridge Football Ground, it's an ideal spot for Chelsea FC fans. With amenities like Sky Sports, WiFi, and a dog-friendly policy, The Butchers Hook offers a fantastic atmosphere for watching live sports with friends. Don't miss out on their new menu and special events like Father's Day celebrations. Join them for the Euros or other exciting sports events, and enjoy a free Peroni Nastro Azzurro when you sign up for their mailing list. Book a table now and experience the vibrant atmosphere at The Butchers Hook!",Yes,Yes,,Yes,,,,,,,,,https://www.pint-prices.com/pub/477%20Fulham%20Road%2C%20SW6%201HL/Butchers%20Hook,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Cafe Sol,Cafe Sol,"56 Clapham High St, London SW4 7UL",51.4639,-0.132851,,,,,https://lh3.googleusercontent.com/p/AF1QipOdChzDRs4qqfhXRSxQ7OZE2qnK5udn5l-cCxjK=s1360-w1360-h1020,"Welcome to Cafe Sol, located at 56 Clapham High St, London SW4 7UL. This pub offers a cool atmosphere with a selection of food and cocktails. Enjoy the beer garden while sipping on your favorite drink. Perfect spot for a casual hangout or a fun night out!",yes,yes,yes,,,,,,,,yes,,https://www.pint-prices.com/pub/56%20Clapham%20High%20St%2C%20London%20SW4%207UL/Cafe%20Sol,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Camden,Camden Head,Camden Head,100 Camden High Street NW1 0LU,51.5373,-0.140902,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/100%20Camden%20High%20Street%20NW1%200LU/Camden%20Head,,https://www.pint-prices.com/borough-results/Camden
borough_embedded_map_data_raw,Camden,Camden Head,Camden Head,"2 Camden Walk, N1 8DY",51.5356,-0.102893,,,https://www.greeneking.co.uk/pubs/greater-london/camden-head,https://www.greeneking.co.uk/pubs/greater-london/camden-head/book,https://images.app.goo.gl/rXtiMHtR8P7hCRHK7,"Located in the heart of Islington, The Camden Head is a historic pub established in 1849. This Grade II listed red brick Victoria Tavern overlooks the bustling vintage market stalls of Camden Passage. With top-notch amenities including a beer garden, this pub offers delicious traditional pub food, cocktails, and a variety of premium beers. Whether you're looking for a post-work pint or a Sunday roast, The Camden Head is the perfect spot for families, couples, and friends to enjoy a vibrant atmosphere. Don't forget to bring along your four-legged friend as this pub is dog-friendly. Book a table today and experience the charm and warmth of The Camden Head in London.",Yes,Yes,Yes,,,,,,,,,,https://www.pint-prices.com/pub/2%20Camden%20Walk%2C%20N1%208DY/Camden%20Head,,https://www.pint-prices.com/borough-results/Camden
